Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,aug_type,batch_size,epochs,lstm_units,num_aug,num_classes,rows_sum,seed,step size,test_size,train_size,val_size,window_size,Average Haversine Distance,Training Loss,Validation Loss
2025-01-12 18:06:03,49.5min,2d92fb625ad144c18a09b5c74e76d79d,kmeans_aug100000_3832,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,100000,3,368313,3832,1,40677,300602,27034,50,6.481474842339509,0.0000011504956773933372,0.0000016189085272344528
2025-01-12 17:18:45,47.2min,2a57bedc4adf489db594f72a9c2d7f5a,kmeans_aug50000_3832,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,50000,3,318313,3832,1,40677,250602,27034,50,10.759009373062995,0.0000012168858347649802,0.0000012013776995445369
2025-01-12 16:23:54,54.7min,86028430d9d04dbba438f3b13455f38f,kmeans_aug200000_2643,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,200000,3,468009,2643,1,40137,400112,27760,50,9.981800208831324,0.0000013167043562134495,2.5584566287761845e-7
2025-01-12 15:30:44,53.0min,da545b5d0ce44c97a7181315bdbf8faf,kmeans_aug150000_2643,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,150000,3,418009,2643,1,40137,350112,27760,50,6.431050257830815,0.0000013206712310420698,1.6339660646735865e-7
2025-01-12 14:42:24,48.2min,101f5666911a48c2a017c0bafca0e855,kmeans_aug100000_2643,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,100000,3,368009,2643,1,40137,300112,27760,50,10.562501428187753,0.0000014717525118612684,8.161796927197429e-7
2025-01-12 13:55:20,46.9min,50804bab8e2849b7ae248c3327fb5db1,kmeans_aug50000_2643,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,50000,3,318009,2643,1,40137,250112,27760,50,28.95052503275024,0.0000013757118040302885,0.000005555508323595859
2025-01-12 13:00:22,54.8min,cace03919b824cec9ebaaad8c06afe2b,kmeans_aug200000_3846,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,200000,3,468538,3846,1,40460,400898,27180,50,6.268858782959915,0.0000029128148071322357,1.8509558685764205e-7
2025-01-12 12:05:58,54.2min,51f1c9ec55d3400283f5a4e218db7c91,kmeans_aug150000_3846,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,150000,3,418538,3846,1,40460,350898,27180,50,3.169065357886229,0.0000029181719582993537,1.2712773411749367e-7
2025-01-12 11:15:54,49.9min,7da50d8938a748aca775c1e5d4101714,kmeans_aug100000_3846,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,100000,3,368538,3846,1,40460,300898,27180,50,6.549958657414606,0.0000030829730803816346,3.080474471062189e-7
2025-01-12 10:26:27,49.3min,5dd571c1be3441dd80e4734ab4505931,kmeans_aug50000_3846,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,50000,3,318538,3846,1,40460,250898,27180,50,6.336851615250442,0.0000029334989903873065,1.9984207710876944e-7
2025-01-12 09:34:39,51.7min,2ee45c669e1d49f7b5c65eceacf7c92b,kmeans_aug200000_7932,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,200000,3,467865,7932,1,40140,400503,27222,50,14.858209921000777,0.0000015561191730739665,0.0000011176816769875586
2025-01-12 08:43:44,50.8min,b384aeb4639a4e4dad566191ea820311,kmeans_aug150000_7932,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,150000,3,417865,7932,1,40140,350503,27222,50,4.950536192659261,0.0000016613535080978181,8.866845035981896e-8
2025-01-12 07:53:09,50.4min,8ca12bc1bab642afa69a78a699b459b1,kmeans_aug100000_7932,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,100000,3,367865,7932,1,40140,300503,27222,50,4.1233508966869845,0.0000016022200952647836,1.358836669851371e-7
2025-01-12 07:05:25,47.6min,14762958b5d249b0a59c85efe70ad828,kmeans_aug50000_7932,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,50000,3,317865,7932,1,40140,250503,27222,50,9.7019049720345,0.00000165685810316063,1.339870436822821e-7
2025-01-12 06:15:18,50.0min,4e3691d8e72944088ee4d28d1ca7dbde,kmeans_aug200000_3589,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,200000,3,467944,3589,1,40055,400675,27214,50,3.194137945568162,0.0000031757210763316834,4.1556933894071335e-8
2025-01-12 05:25:35,49.6min,034984349eb34c74b1823abe3e444389,kmeans_aug150000_3589,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,150000,3,417944,3589,1,40055,350675,27214,50,29.25545827274428,0.0000032529762847843813,0.0000015252352341121878
2025-01-12 04:36:24,49.0min,f2efa2cd376c4fb581337d605de4b5b2,kmeans_aug100000_3589,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,100000,3,367944,3589,1,40055,300675,27214,50,7.424484399500741,0.0000033183773666678462,6.397645790912065e-8
2025-01-12 03:49:20,46.9min,67883e9474f14409b838740b2dfa5ae6,kmeans_aug50000_3589,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,50000,3,317944,3589,1,40055,250675,27214,50,6.034757750303364,0.0000032477435070177307,6.52546532364795e-8
2025-01-12 02:56:20,52.9min,f9db65f6710d4237ab921c250af5981b,kmeans_aug200000_9265,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,200000,3,468426,9265,1,40336,400583,27507,50,15.182456532613926,0.0000025956928766390774,6.056608299331856e-7
2025-01-12 02:06:31,49.7min,2f589ef697234d95a89dc3b299dbc12d,kmeans_aug150000_9265,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,150000,3,418426,9265,1,40336,350583,27507,50,12.051340661519363,0.0000027714411316992482,7.078956514305901e-7
2025-01-12 01:17:54,48.5min,f2280f6f0fd34355861ff60a6529ec75,kmeans_aug100000_9265,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,100000,3,368426,9265,1,40336,300583,27507,50,3.6239711208513223,0.000002590539224911481,9.706544545906581e-8
2025-01-12 00:26:17,51.5min,df8d2a95807c43ff8e27e2b5e5aee310,kmeans_aug50000_9265,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,50000,3,318426,9265,1,40336,250583,27507,50,10.787771520725663,0.000002701767698454205,2.274153132475476e-7
2025-01-11 23:35:39,50.5min,3ca14c59b78645309456870d13a8fce3,kmeans_aug200000_1415,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,200000,3,468526,1415,1,40544,400341,27641,50,10.119541934038864,0.000004606701622833498,4.371350144083408e-7
2025-01-11 22:43:53,51.6min,a4d5d56f2a374f36bbe9d8023157c344,kmeans_aug150000_1415,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,150000,3,418526,1415,1,40544,350341,27641,50,6.072604911018987,0.000004460778654902242,1.1936606369999936e-7
2025-01-11 21:54:41,49.1min,338f3b9e32514d98924b9da5a6c28d57,kmeans_aug100000_1415,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,100000,3,368526,1415,1,40544,300341,27641,50,4.275858839214378,0.000004542658189166104,1.7564006782322394e-7
2025-01-11 21:05:17,49.3min,b04e218a9e6d4e34933169a943be3865,kmeans_aug50000_1415,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,kmeans,64,50,64,50000,3,318526,1415,1,40544,250341,27641,50,4.240317677705944,0.000004949971753376303,1.416895401007423e-7
2025-01-11 20:18:57,46.2min,bbafc9f121d1446e90c8272e0863b4e5,baseline_1971,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,baseline,64,50,64,0,3,268155,1971,1,40745,200258,27152,50,13.740504941873056,0.000001540910830044595,5.091955017633154e-7
2025-01-11 19:32:23,46.4min,5e26c059c0e1409980250fb7c55e3adf,baseline_2884,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,baseline,64,50,64,0,3,267501,2884,1,40052,200377,27072,50,4.106314639014025,0.000001723797936392657,1.7398713225702522e-7
2025-01-11 18:45:21,46.9min,15f05fa19dab479aaf12b948896fe551,baseline_7950,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,baseline,64,50,64,0,3,268335,7950,1,40335,200231,27769,50,2.9548283103027657,0.0000024759851839917246,5.015419191067849e-8
2025-01-11 17:57:56,47.3min,e48e2e18ac9b43e0bbe721dfe4bc5c2f,baseline_3832,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,baseline,64,50,64,0,3,268313,3832,1,40677,200602,27034,50,13.399972728227384,0.0000010385152791059227,0.0000015484972664125962
2025-01-11 17:11:00,46.8min,abbece3ba43e47beb4e86f77d2d61542,baseline_2643,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,baseline,64,50,64,0,3,268009,2643,1,40137,200112,27760,50,24.462629579646617,0.0000014161063290885068,7.543965807599307e-7
2025-01-11 16:17:51,53.0min,766f3b8d459d439991a3ebdc2c56343a,baseline_3846,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,baseline,64,50,64,0,3,268538,3846,1,40460,200898,27180,50,3.9333800730335557,0.0000033169160360557726,1.8445749105922005e-7
2025-01-11 15:27:35,50.1min,7cea11827a2848dba57ebb56aad13f13,baseline_7932,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,baseline,64,50,64,0,3,267865,7932,1,40140,200503,27222,50,6.0782918774001775,0.0000016484018487972207,2.412449475741596e-7
2025-01-11 14:40:50,46.6min,5444dd3d9c204917a243b6052f785594,baseline_3589,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,baseline,64,50,64,0,3,267944,3589,1,40055,200675,27214,50,5.213233508059159,0.000003571762135834433,1.473010513564077e-7
2025-01-11 13:50:51,49.9min,c9f1e83cecde40e6b7b7985f23c5f40a,baseline_9265,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,baseline,64,50,64,0,3,268426,9265,1,40336,200583,27507,50,122.23969787802517,0.0000027863416107720695,0.00001376953787257662
2025-01-11 13:04:49,45.9min,ba15b6b9d9b141de92088346ad605899,baseline_1415,LOCAL,/opt/anaconda3/lib/python3.12/site-packages/ipykernel_launcher.py,fabian,FINISHED,baseline,64,50,64,0,3,268526,1415,1,40544,200341,27641,50,5.368288690463444,0.000004672783234127564,1.3042625823800336e-7
